Numerical Analysis Of A Buckling Beam

Program parameters:
  n       = 100
  N_max   = 100000
  epsilon = 1.000000e-02

Jacobi eigenpair algorithm completed:
  Number of iterations = 3310
  Max. Abs. off-diag.  = 0.00999786
  time spent           = 0.595701 s

Eigenvalues:
     Exact    |     Jacobi    |    Armadillo
-8.761970e-02 | -1.156183e-01
+2.565819e-02 | -6.329963e-02
+5.252800e-02 | -4.376357e-03
-1.162395e-01 | -7.099058e-02
+1.422860e-01 | -1.203816e-01
-1.376305e-01 | +1.405664e-01
+1.041922e-01 | -1.266479e-01
-3.843834e-02 | -8.200303e-02
-4.605322e-02 | -1.746312e-02
+1.190576e-01 | -5.131358e-02
-1.632267e-01 | -1.076409e-01
+1.665574e-01 | +1.378532e-01
-1.337038e-01 | +1.346204e-01
+7.928234e-02 | -9.872696e-02
+2.688006e-03 | -3.888104e-02
-7.077842e-02 | -3.039792e-02
+1.231470e-01 | -9.230195e-02
-1.482359e-01 | +1.318123e-01
+1.279821e-01 | +1.393433e-01
-8.357920e-02 | -1.130677e-01
+9.813197e-03 | +5.936042e-02
+6.295230e-02 | -8.748481e-03
-1.178182e-01 | +7.473488e-02
+1.414281e-01 | +1.225896e-01
-1.306300e-01 | +1.407025e-01
+9.451083e-02 | -1.246791e-01
-3.546553e-02 | -7.840688e-02
-3.826953e-02 | +1.311214e-02
+1.008181e-01 | +5.536378e-02
-1.313020e-01 | +1.104077e-01
+1.346314e-01 | -1.386653e-01
-1.053184e-01 | -1.332808e-01
+5.004121e-02 | -9.556068e-02
+1.708765e-02 | +3.465625e-02
-7.677249e-02 | +3.465625e-02
+1.132542e-01 | +9.556068e-02
-1.272514e-01 | +1.332808e-01
+1.133266e-01 | -1.386653e-01
-7.731952e-02 | -1.104077e-01
+2.692526e-02 | +5.536378e-02
+3.644417e-02 | -1.311214e-02
-8.407909e-02 | +7.840688e-02
+1.101762e-01 | +1.246791e-01
-1.038509e-01 | -1.407025e-01
+7.714125e-02 | +1.225896e-01
-2.984533e-02 | +7.473488e-02
-2.549263e-02 | -8.748481e-03
+7.687452e-02 | +5.936042e-02
-1.083059e-01 | +1.130677e-01
+1.218493e-01 | -1.393433e-01
-1.068835e-01 | +1.318123e-01
+6.901786e-02 | +9.230195e-02
-2.153153e-02 | +3.039792e-02
-2.869834e-02 | +3.888104e-02
+8.106325e-02 | -9.872696e-02
-1.098398e-01 | -1.346204e-01
+1.144004e-01 | -1.378532e-01
-9.273419e-02 | +1.076409e-01
+4.394401e-02 | +5.131358e-02
+1.624161e-02 | +1.746312e-02
-7.449419e-02 | +8.200303e-02
+1.148998e-01 | -1.266479e-01
-1.217575e-01 | -1.405664e-01
+1.006910e-01 | +1.203816e-01
-5.161982e-02 | +7.099058e-02
-1.535547e-02 | -4.376357e-03
+8.812416e-02 | +6.329963e-02
-1.423006e-01 | -1.156183e-01
+1.716627e-01 | -1.398864e-01
-1.609239e-01 | +1.302163e-01
+1.171679e-01 | +8.895393e-02
-4.372545e-02 | -2.611019e-02
-3.892658e-02 | -4.306823e-02
+1.125403e-01 | -1.017977e-01
-1.554973e-01 | +1.358297e-01
+1.628754e-01 | +1.369077e-01
-1.244956e-01 | +1.047700e-01
+5.826240e-02 | -4.721374e-02
+2.394000e-02 | +2.179720e-02
-1.000627e-01 | -8.551985e-02
+1.497213e-01 | -1.284943e-01
-1.568913e-01 | +1.402943e-01
+1.232835e-01 | +1.180570e-01
-6.449608e-02 | -6.717760e-02

eigenvalue = -3.726396e+00:
    Jacobi    |    Armadillo
+6.247942e-02 | -7.099058e-02
-1.141435e-01 | +1.225896e-01
+1.382704e-01 | -1.407025e-01
-1.264698e-01 | -1.203816e-01
+8.601652e-02 | -6.717760e-02
-1.929231e-02 | -4.376357e-03
-4.980668e-02 | -7.473488e-02
+1.067410e-01 | +1.246791e-01
-1.288379e-01 | +1.405664e-01
+1.168156e-01 | -1.180570e-01
-7.205621e-02 | -6.329963e-02
+7.668810e-03 | -8.748481e-03
+5.958515e-02 | -7.840688e-02
-1.081428e-01 | +1.266479e-01
+1.293436e-01 | +1.402943e-01
-1.094914e-01 | -1.156183e-01
+5.264941e-02 | +5.936042e-02
+2.035074e-02 | -1.311214e-02
-9.119102e-02 | +8.200303e-02
+1.365779e-01 | +1.284943e-01
-1.458415e-01 | +1.398864e-01
+1.038409e-01 | -1.130677e-01
-3.253926e-02 | +5.536378e-02
-4.667873e-02 | -1.746312e-02
+1.221165e-01 | -8.551985e-02
-1.586750e-01 | +1.302163e-01
+1.499985e-01 | +1.393433e-01
-1.056128e-01 | -1.104077e-01
+3.988245e-02 | -5.131358e-02
+3.350902e-02 | -2.179720e-02
-1.028674e-01 | -8.895393e-02
+1.394942e-01 | +1.318123e-01
-1.346514e-01 | +1.386653e-01
+9.103629e-02 | -1.076409e-01
-2.158261e-02 | -4.721374e-02
-4.874087e-02 | -2.611019e-02
+1.056678e-01 | +9.230195e-02
-1.273422e-01 | +1.332808e-01
+1.063559e-01 | -1.378532e-01
-5.846751e-02 | -1.047700e-01
-4.055411e-03 | -4.306823e-02
+5.876152e-02 | -3.039792e-02
-9.302811e-02 | -9.556068e-02
+9.973178e-02 | +1.346204e-01
-7.578563e-02 | -1.369077e-01
+3.390836e-02 | -1.017977e-01
+1.700983e-02 | +3.888104e-02
-6.407843e-02 | -3.465625e-02
+9.821449e-02 | -9.872696e-02
-1.126981e-01 | +1.358297e-01
+1.055310e-01 | -1.358297e-01
-6.824219e-02 | -9.872696e-02
+1.332396e-02 | -3.465625e-02
+4.812475e-02 | -3.888104e-02
-1.017283e-01 | -1.017977e-01
+1.342457e-01 | +1.369077e-01
-1.268858e-01 | +1.346204e-01
+9.382560e-02 | -9.556068e-02
-3.870823e-02 | -3.039792e-02
-3.438756e-02 | -4.306823e-02
+9.339548e-02 | +1.047700e-01
-1.185403e-01 | +1.378532e-01
+1.170173e-01 | -1.332808e-01
-8.838208e-02 | -9.230195e-02
+2.597811e-02 | -2.611019e-02
+4.771253e-02 | -4.721374e-02
-1.088035e-01 | +1.076409e-01
+1.365266e-01 | +1.386653e-01
-1.206143e-01 | +1.318123e-01
+7.453990e-02 | -8.895393e-02
-7.058025e-03 | +2.179720e-02
-6.091020e-02 | -5.131358e-02
+1.131331e-01 | -1.104077e-01
-1.319778e-01 | +1.393433e-01
+1.153188e-01 | +1.302163e-01
-6.663067e-02 | -8.551985e-02
+1.064380e-03 | -1.746312e-02
+6.181060e-02 | -5.536378e-02
-1.080955e-01 | -1.130677e-01
+1.259478e-01 | +1.398864e-01
-1.108532e-01 | +1.284943e-01
+6.756985e-02 | -8.200303e-02
+1.839697e-03 | -1.311214e-02
-7.005661e-02 | -5.936042e-02
+1.297300e-01 | -1.156183e-01
-1.572552e-01 | +1.402943e-01
+1.394580e-01 | +1.266479e-01
-8.164620e-02 | -7.840688e-02
-2.853144e-03 | +8.748481e-03
+9.229436e-02 | -6.329963e-02
-1.601769e-01 | +1.180570e-01
+1.808057e-01 | +1.405664e-01
-1.585287e-01 | +1.246791e-01
+8.662483e-02 | -7.473488e-02
+6.001475e-03 | -4.376357e-03
-9.371905e-02 | -6.717760e-02
+1.598226e-01 | -1.203816e-01
-1.832577e-01 | +1.407025e-01
+1.629600e-01 | +1.225896e-01
-9.612720e-02 | -7.099058e-02

eigenvalue = -3.694246e+00:
    Jacobi    |    Armadillo
-5.476164e-02 | +7.473488e-02
+1.015688e-01 | -1.266479e-01
-1.110199e-01 | +1.398864e-01
+8.842134e-02 | +1.104077e-01
-3.776404e-02 | +4.721374e-02
-2.439125e-02 | +3.039792e-02
+8.045355e-02 | +9.872696e-02
-1.117106e-01 | -1.369077e-01
+1.069276e-01 | -1.332808e-01
-7.274178e-02 | +8.895393e-02
+1.789299e-02 | +1.746312e-02
+4.286349e-02 | +5.936042e-02
-9.185927e-02 | +1.180570e-01
+1.216506e-01 | -1.407025e-01
-1.101942e-01 | -1.203816e-01
+6.583795e-02 | +6.329963e-02
+1.322242e-03 | +1.311214e-02
-6.983474e-02 | +8.551985e-02
+1.072938e-01 | -1.318123e-01
-1.097454e-01 | -1.378532e-01
+7.054072e-02 | -1.017977e-01
-9.591591e-03 | +3.465625e-02
-4.754816e-02 | +4.306823e-02
+8.880733e-02 | +1.076409e-01
-1.049878e-01 | +1.393433e-01
+8.759061e-02 | -1.284943e-01
-3.863279e-02 | -7.840688e-02
-2.186845e-02 | +4.376357e-03
+8.140947e-02 | -7.099058e-02
-1.133990e-01 | +1.246791e-01
+1.159416e-01 | +1.402943e-01
-9.162793e-02 | -1.130677e-01
+3.571851e-02 | -5.131358e-02
+3.054041e-02 | -2.611019e-02
-8.622447e-02 | -9.556068e-02
+1.127046e-01 | +1.358297e-01
-1.136855e-01 | -1.346204e-01
+8.109785e-02 | -9.230195e-02
-2.178062e-02 | +2.179720e-02
-4.861296e-02 | -5.536378e-02
+1.117240e-01 | -1.156183e-01
-1.421135e-01 | +1.405664e-01
+1.381868e-01 | +1.225896e-01
-9.512101e-02 | -6.717760e-02
+2.030340e-02 | -8.748481e-03
+6.158447e-02 | -8.200303e-02
-1.255639e-01 | +1.302163e-01
+1.547822e-01 | +1.386653e-01
-1.357939e-01 | +1.047700e-01
+6.591256e-02 | -3.888104e-02
+2.596833e-02 | -3.888104e-02
-1.090870e-01 | -1.047700e-01
+1.609482e-01 | -1.386653e-01
-1.613348e-01 | +1.302163e-01
+1.123237e-01 | +8.200303e-02
-2.165256e-02 | -8.748481e-03
-8.397897e-02 | +6.717760e-02
+1.608210e-01 | -1.225896e-01
-1.868520e-01 | -1.405664e-01
+1.606578e-01 | +1.156183e-01
-8.774470e-02 | -5.536378e-02
-1.240025e-02 | +2.179720e-02
+1.075925e-01 | -9.230195e-02
-1.721065e-01 | -1.346204e-01
+1.777788e-01 | -1.358297e-01
-1.329070e-01 | +9.556068e-02
+4.818790e-02 | -2.611019e-02
+4.379263e-02 | +5.131358e-02
-1.250251e-01 | +1.130677e-01
+1.610519e-01 | -1.402943e-01
-1.491706e-01 | +1.246791e-01
+9.098657e-02 | +7.099058e-02
-6.382346e-03 | -4.376357e-03
-7.952259e-02 | +7.840688e-02
+1.344292e-01 | +1.284943e-01
-1.461223e-01 | -1.393433e-01
+1.121519e-01 | -1.076409e-01
-4.144214e-02 | +4.306823e-02
-4.295960e-02 | -3.465625e-02
+1.100092e-01 | +1.017977e-01
-1.471031e-01 | +1.378532e-01
+1.440618e-01 | -1.318123e-01
-9.685588e-02 | -8.551985e-02
+3.005344e-02 | +1.311214e-02
+4.883774e-02 | -6.329963e-02
-1.063090e-01 | +1.203816e-01
+1.341024e-01 | +1.407025e-01
-1.235053e-01 | -1.180570e-01
+7.190437e-02 | +5.936042e-02
-2.479388e-03 | -1.746312e-02
-6.821860e-02 | +8.895393e-02
+1.098468e-01 | +1.332808e-01
-1.205140e-01 | +1.369077e-01
+9.584295e-02 | -9.872696e-02
-3.920037e-02 | -3.039792e-02
-3.058052e-02 | -4.721374e-02
+9.072711e-02 | -1.104077e-01
-1.221593e-01 | +1.398864e-01
+1.163265e-01 | +1.266479e-01
-6.945232e-02 | -7.473488e-02

eigenvalue = -3.660967e+00:
    Jacobi    |    Armadillo
-8.117234e-02 | -7.840688e-02
+1.305954e-01 | +1.302163e-01
-1.389348e-01 | -1.378532e-01
+1.016265e-01 | -9.872696e-02
-3.405747e-02 | -2.611019e-02
-4.997577e-02 | -5.536378e-02
+1.141691e-01 | -1.180570e-01
-1.467254e-01 | +1.407025e-01
+1.228977e-01 | +1.156183e-01
-5.697217e-02 | -5.131358e-02
-2.308791e-02 | +3.039792e-02
+9.764617e-02 | -1.017977e-01
-1.377028e-01 | -1.386653e-01
+1.323525e-01 | +1.284943e-01
-7.844437e-02 | +7.473488e-02
+5.095431e-03 | +4.376357e-03
+6.354674e-02 | -8.200303e-02
-1.161037e-01 | -1.318123e-01
+1.287341e-01 | +1.369077e-01
-9.871076e-02 | +9.556068e-02
+3.724189e-02 | +2.179720e-02
+4.323800e-02 | +5.936042e-02
-1.098514e-01 | -1.203816e-01
+1.456029e-01 | -1.405664e-01
-1.237566e-01 | -1.130677e-01
+5.982472e-02 | +4.721374e-02
+3.111300e-02 | -3.465625e-02
-1.093097e-01 | +1.047700e-01
+1.537756e-01 | +1.393433e-01
-1.462287e-01 | -1.266479e-01
+8.899578e-02 | -7.099058e-02
-3.138739e-03 | -8.748481e-03
-8.893740e-02 | -8.551985e-02
+1.529685e-01 | +1.332808e-01
-1.607009e-01 | +1.358297e-01
+1.149179e-01 | -9.230195e-02
-3.036871e-02 | +1.746312e-02
-6.455233e-02 | -6.329963e-02
+1.403437e-01 | +1.225896e-01
-1.739166e-01 | +1.402943e-01
+1.435732e-01 | +1.104077e-01
-7.311270e-02 | -4.306823e-02
-2.053203e-02 | +3.888104e-02
+1.008991e-01 | -1.076409e-01
-1.435363e-01 | +1.398864e-01
+1.330887e-01 | +1.246791e-01
-7.116573e-02 | -6.717760e-02
-1.591981e-02 | +1.311214e-02
+9.268344e-02 | +8.895393e-02
-1.418420e-01 | -1.346204e-01
+1.455021e-01 | +1.346204e-01
-1.004266e-01 | +8.895393e-02
+1.080916e-02 | +1.311214e-02
+8.634812e-02 | +6.717760e-02
-1.553783e-01 | +1.246791e-01
+1.699212e-01 | -1.398864e-01
-1.275019e-01 | -1.076409e-01
+3.966443e-02 | +3.888104e-02
+5.274770e-02 | -4.306823e-02
-1.198558e-01 | +1.104077e-01
+1.426402e-01 | -1.402943e-01
-1.183328e-01 | -1.225896e-01
+5.812497e-02 | +6.329963e-02
+1.712949e-02 | -1.746312e-02
-8.274557e-02 | -9.230195e-02
+1.269028e-01 | +1.358297e-01
-1.305082e-01 | -1.332808e-01
+8.658843e-02 | -8.551985e-02
-1.311568e-02 | -8.748481e-03
-5.812442e-02 | -7.099058e-02
+1.058994e-01 | +1.266479e-01
-1.140247e-01 | +1.393433e-01
+8.384614e-02 | +1.047700e-01
-2.690165e-02 | -3.465625e-02
-3.867870e-02 | +4.721374e-02
+9.605024e-02 | -1.130677e-01
-1.248601e-01 | -1.405664e-01
+1.084271e-01 | +1.203816e-01
-6.192944e-02 | +5.936042e-02
-8.681858e-03 | +2.179720e-02
+6.818107e-02 | +9.556068e-02
-1.123071e-01 | -1.369077e-01
+1.272998e-01 | -1.318123e-01
-1.113667e-01 | +8.200303e-02
+6.602869e-02 | +4.376357e-03
-5.398641e-05 | +7.473488e-02
-7.415073e-02 | +1.284943e-01
+1.127385e-01 | -1.386653e-01
-1.166891e-01 | +1.017977e-01
+7.834632e-02 | +3.039792e-02
-1.512852e-02 | +5.131358e-02
-5.359888e-02 | +1.156183e-01
+1.019992e-01 | +1.407025e-01
-1.108184e-01 | -1.180570e-01
+7.170083e-02 | -5.536378e-02
-1.636606e-03 | -2.611019e-02
-6.629521e-02 | -9.872696e-02
+1.049244e-01 | +1.378532e-01
-9.907097e-02 | +1.302163e-01
+6.210682e-02 | -7.840688e-02

eigenvalue = -3.623963e+00:
    Jacobi    |    Armadillo
-8.663462e-02 | +8.200303e-02
+1.432738e-01 | -1.332808e-01
-1.474359e-01 | +1.346204e-01
+1.034402e-01 | +8.551985e-02
-1.546866e-02 | +4.376357e-03
-7.704152e-02 | +7.840688e-02
+1.427051e-01 | +1.318123e-01
-1.582178e-01 | -1.358297e-01
+1.129822e-01 | -8.895393e-02
-3.223964e-02 | +8.748481e-03
-6.994323e-02 | -7.473488e-02
+1.424682e-01 | +1.302163e-01
-1.613923e-01 | +1.369077e-01
+1.239627e-01 | -9.230195e-02
-3.946297e-02 | -1.311214e-02
-6.301763e-02 | -7.099058e-02
+1.366986e-01 | +1.284943e-01
-1.569063e-01 | +1.378532e-01
+1.144883e-01 | -9.556068e-02
-2.985763e-02 | -1.746312e-02
-7.203646e-02 | +6.717760e-02
+1.423422e-01 | -1.266479e-01
-1.583673e-01 | +1.386653e-01
+1.065346e-01 | +9.872696e-02
-1.760701e-02 | +2.179720e-02
-8.261999e-02 | +6.329963e-02
+1.462487e-01 | +1.246791e-01
-1.501934e-01 | -1.393433e-01
+1.011361e-01 | -1.017977e-01
-1.345434e-02 | +2.611019e-02
-8.084934e-02 | -5.936042e-02
+1.353910e-01 | +1.225896e-01
-1.360334e-01 | +1.398864e-01
+8.037650e-02 | -1.047700e-01
+4.171915e-03 | -3.039792e-02
-8.423123e-02 | -5.536378e-02
+1.255640e-01 | +1.203816e-01
-1.206405e-01 | +1.402943e-01
+7.526431e-02 | -1.076409e-01
-3.475889e-03 | -3.465625e-02
-7.069521e-02 | +5.131358e-02
+1.217141e-01 | -1.180570e-01
-1.260979e-01 | -1.405664e-01
+8.140215e-02 | +1.104077e-01
-7.150584e-03 | -3.888104e-02
-6.280666e-02 | +4.721374e-02
+1.156072e-01 | -1.156183e-01
-1.206087e-01 | -1.407025e-01
+7.977326e-02 | -1.130677e-01
-6.554543e-03 | +4.306823e-02
-5.167593e-02 | +4.306823e-02
+9.118978e-02 | +1.130677e-01
-9.630832e-02 | +1.407025e-01
+7.120464e-02 | -1.156183e-01
-1.498745e-02 | -4.721374e-02
-5.076508e-02 | -3.888104e-02
+1.037922e-01 | -1.104077e-01
-1.206934e-01 | +1.405664e-01
+9.017062e-02 | +1.180570e-01
-2.531437e-02 | -5.131358e-02
-5.308100e-02 | -3.465625e-02
+1.153825e-01 | -1.076409e-01
-1.391634e-01 | +1.402943e-01
+1.177433e-01 | +1.203816e-01
-5.445680e-02 | +5.536378e-02
-1.864830e-02 | +3.039792e-02
+8.237971e-02 | -1.047700e-01
-1.207054e-01 | -1.398864e-01
+1.114512e-01 | -1.225896e-01
-5.681015e-02 | +5.936042e-02
-1.702808e-02 | +2.611019e-02
+9.080358e-02 | +1.017977e-01
-1.321114e-01 | +1.393433e-01
+1.285631e-01 | -1.246791e-01
-7.467807e-02 | -6.329963e-02
-1.139474e-02 | -2.179720e-02
+9.728045e-02 | -9.872696e-02
-1.412018e-01 | +1.386653e-01
+1.365783e-01 | +1.266479e-01
-7.525091e-02 | -6.717760e-02
-1.163863e-02 | +1.746312e-02
+9.426797e-02 | -9.556068e-02
-1.351390e-01 | -1.378532e-01
+1.327006e-01 | +1.284943e-01
-8.563346e-02 | +7.099058e-02
+1.059303e-02 | +1.311214e-02
+6.796464e-02 | +9.230195e-02
-1.198835e-01 | -1.369077e-01
+1.231230e-01 | +1.302163e-01
-7.287058e-02 | +7.473488e-02
-7.136020e-03 | +8.748481e-03
+8.869234e-02 | +8.895393e-02
-1.335481e-01 | +1.358297e-01
+1.303872e-01 | -1.318123e-01
-7.387432e-02 | -7.840688e-02
-8.382476e-03 | -4.376357e-03
+9.214518e-02 | -8.551985e-02
-1.419422e-01 | +1.346204e-01
+1.357954e-01 | +1.332808e-01
-8.199714e-02 | -8.200303e-02

eigenvalue = -3.589474e+00:
    Jacobi    |    Armadillo
+7.631102e-02 | -8.551985e-02
-1.214335e-01 | +1.358297e-01
+1.097268e-01 | -1.302163e-01
-5.945879e-02 | -7.099058e-02
-1.947457e-02 | +1.746312e-02
+9.249946e-02 | -9.872696e-02
-1.243972e-01 | -1.393433e-01
+1.060587e-01 | +1.225896e-01
-4.523568e-02 | +5.536378e-02
-3.326955e-02 | +3.465625e-02
+9.759260e-02 | +1.104077e-01
-1.265594e-01 | -1.407025e-01
+1.072855e-01 | -1.130677e-01
-4.626153e-02 | +3.888104e-02
-3.571817e-02 | -5.131358e-02
+1.057608e-01 | +1.203816e-01
-1.288025e-01 | -1.398864e-01
+1.042824e-01 | -1.017977e-01
-3.395518e-02 | +2.179720e-02
-5.148942e-02 | -6.717760e-02
+1.142383e-01 | -1.284943e-01
-1.264103e-01 | +1.369077e-01
+8.673225e-02 | -8.895393e-02
-6.668060e-03 | -4.376357e-03
-7.702673e-02 | +8.200303e-02
+1.286133e-01 | -1.346204e-01
-1.203237e-01 | -1.318123e-01
+6.013056e-02 | +7.473488e-02
+2.362658e-02 | -1.311214e-02
-9.571300e-02 | +9.556068e-02
+1.272389e-01 | +1.386653e-01
-1.053667e-01 | -1.246791e-01
+4.098995e-02 | -5.936042e-02
+4.218319e-02 | -3.039792e-02
-1.155560e-01 | -1.076409e-01
+1.370210e-01 | +1.405664e-01
-1.049817e-01 | -1.156183e-01
+3.377742e-02 | -4.306823e-02
+4.941441e-02 | -4.721374e-02
-1.127387e-01 | -1.180570e-01
+1.413855e-01 | -1.402943e-01
-1.162451e-01 | +1.047700e-01
+4.287356e-02 | +2.611019e-02
+4.778861e-02 | +6.329963e-02
-1.171118e-01 | -1.266479e-01
+1.317977e-01 | -1.378532e-01
-9.579147e-02 | +9.230195e-02
+1.472171e-02 | +8.748481e-03
+7.409281e-02 | -7.840688e-02
-1.358294e-01 | +1.332808e-01
+1.306675e-01 | -1.332808e-01
-7.511910e-02 | -7.840688e-02
-1.539606e-02 | +8.748481e-03
+8.882842e-02 | -9.230195e-02
-1.279120e-01 | -1.378532e-01
+1.162609e-01 | +1.266479e-01
-5.258450e-02 | +6.329963e-02
-2.713294e-02 | +2.611019e-02
+9.893835e-02 | +1.047700e-01
-1.290775e-01 | -1.402943e-01
+1.072362e-01 | +1.180570e-01
-3.642618e-02 | +4.721374e-02
-4.219173e-02 | +4.306823e-02
+1.028687e-01 | +1.156183e-01
-1.216563e-01 | +1.405664e-01
+9.297735e-02 | -1.076409e-01
-2.190853e-02 | +3.039792e-02
-5.379614e-02 | -5.936042e-02
+1.092166e-01 | -1.246791e-01
-1.169936e-01 | +1.386653e-01
+8.208720e-02 | -9.556068e-02
-1.091703e-02 | -1.311214e-02
-7.115088e-02 | +7.473488e-02
+1.246743e-01 | -1.318123e-01
-1.291470e-01 | -1.346204e-01
+8.089094e-02 | +8.200303e-02
+8.424686e-03 | -4.376357e-03
-9.575431e-02 | +8.895393e-02
+1.381791e-01 | +1.369077e-01
-1.198550e-01 | -1.284943e-01
+5.028950e-02 | -6.717760e-02
+4.739743e-02 | -2.179720e-02
-1.295549e-01 | -1.017977e-01
+1.594017e-01 | +1.398864e-01
-1.267373e-01 | +1.203816e-01
+3.293510e-02 | -5.131358e-02
+7.114644e-02 | +3.888104e-02
-1.501824e-01 | -1.130677e-01
+1.698090e-01 | +1.407025e-01
-1.149699e-01 | +1.104077e-01
+1.440280e-02 | -3.465625e-02
+9.849437e-02 | +5.536378e-02
-1.752248e-01 | +1.225896e-01
+1.890973e-01 | -1.393433e-01
-1.333799e-01 | -9.872696e-02
+2.704519e-02 | +1.746312e-02
+8.787101e-02 | -7.099058e-02
-1.607855e-01 | +1.302163e-01
+1.671324e-01 | +1.358297e-01
-1.055275e-01 | -8.551985e-02

eigenvalue = -3.548918e+00:
    Jacobi    |    Armadillo
-5.600035e-02 | +8.895393e-02
+8.914001e-02 | -1.378532e-01
-7.674990e-02 | +1.246791e-01
+3.283501e-02 | +5.536378e-02
+1.987368e-02 | -3.888104e-02
-6.633103e-02 | +1.156183e-01
+8.800177e-02 | +1.402943e-01
-6.847061e-02 | -1.017977e-01
+2.001539e-02 | -1.746312e-02
+3.747738e-02 | -7.473488e-02
-8.944949e-02 | -1.332808e-01
+1.105325e-01 | +1.318123e-01
-8.058950e-02 | +7.099058e-02
+2.499690e-02 | +2.179720e-02
+3.337907e-02 | +1.047700e-01
-7.812739e-02 | -1.405664e-01
+8.852737e-02 | +1.130677e-01
-5.492852e-02 | +3.465625e-02
-3.263636e-03 | +5.936042e-02
+5.771387e-02 | +1.266479e-01
-8.439753e-02 | +1.369077e-01
+7.090934e-02 | -8.551985e-02
-2.875451e-02 | -4.376357e-03
-3.629984e-02 | -9.230195e-02
+9.115968e-02 | -1.386653e-01
-1.028949e-01 | +1.225896e-01
+6.803670e-02 | +5.131358e-02
+1.785415e-03 | +4.306823e-02
-7.971303e-02 | +1.180570e-01
+1.185953e-01 | -1.398864e-01
-1.045869e-01 | -9.872696e-02
+3.524407e-02 | +1.311214e-02
+5.281596e-02 | -7.840688e-02
-1.170522e-01 | +1.346204e-01
+1.332776e-01 | +1.302163e-01
-8.123256e-02 | -6.717760e-02
-1.016221e-02 | -2.611019e-02
+1.001939e-01 | -1.076409e-01
-1.432664e-01 | +1.407025e-01
+1.264005e-01 | +1.104077e-01
-5.709086e-02 | +3.039792e-02
-3.693537e-02 | +6.329963e-02
+1.111862e-01 | +1.284943e-01
-1.428831e-01 | -1.358297e-01
+1.122902e-01 | +8.200303e-02
-3.321290e-02 | -8.748481e-03
-6.651530e-02 | +9.556068e-02
+1.374513e-01 | +1.393433e-01
-1.442459e-01 | +1.203816e-01
+9.144774e-02 | -4.721374e-02
+6.492667e-03 | -4.721374e-02
-1.008958e-01 | -1.203816e-01
+1.490098e-01 | -1.393433e-01
-1.226526e-01 | +9.556068e-02
+3.919571e-02 | +8.748481e-03
+6.986123e-02 | +8.200303e-02
-1.558449e-01 | +1.358297e-01
+1.729376e-01 | -1.284943e-01
-1.175894e-01 | -6.329963e-02
+2.625213e-03 | -3.039792e-02
+1.120508e-01 | +1.104077e-01
-1.727265e-01 | +1.407025e-01
+1.501893e-01 | -1.076409e-01
-5.196460e-02 | -2.611019e-02
-6.997072e-02 | +6.717760e-02
+1.572542e-01 | -1.302163e-01
-1.772419e-01 | +1.346204e-01
+1.228154e-01 | +7.840688e-02
-9.891492e-03 | -1.311214e-02
-1.094009e-01 | +9.872696e-02
+1.813091e-01 | -1.398864e-01
-1.674620e-01 | -1.180570e-01
+8.168476e-02 | -4.306823e-02
+3.610433e-02 | -5.131358e-02
-1.330989e-01 | -1.225896e-01
+1.730440e-01 | +1.386653e-01
-1.392793e-01 | +9.230195e-02
+4.566704e-02 | -4.376357e-03
+6.510760e-02 | +8.551985e-02
-1.474276e-01 | -1.369077e-01
+1.700408e-01 | -1.266479e-01
-1.138388e-01 | +5.936042e-02
+6.852589e-03 | -3.465625e-02
+9.651495e-02 | +1.130677e-01
-1.519530e-01 | +1.405664e-01
+1.362952e-01 | -1.047700e-01
-5.333259e-02 | -2.179720e-02
-5.420597e-02 | -7.099058e-02
+1.319321e-01 | +1.318123e-01
-1.467064e-01 | +1.332808e-01
+9.899675e-02 | -7.473488e-02
-1.491334e-02 | +1.746312e-02
-6.675671e-02 | +1.017977e-01
+1.140943e-01 | -1.402943e-01
-1.054313e-01 | -1.156183e-01
+4.709592e-02 | +3.888104e-02
+3.910462e-02 | -5.536378e-02
-1.017895e-01 | +1.246791e-01
+1.181822e-01 | +1.378532e-01
-8.111618e-02 | -8.895393e-02

eigenvalue = -3.513805e+00:
    Jacobi    |    Armadillo
-1.156009e-01 | -9.230195e-02
+1.759193e-01 | +1.393433e-01
-1.552378e-01 | -1.180570e-01
+5.319898e-02 | -3.888104e-02
+8.403999e-02 | +5.936042e-02
-1.805908e-01 | -1.284943e-01
+1.927938e-01 | -1.346204e-01
-1.194313e-01 | +7.473488e-02
-1.382127e-02 | -2.179720e-02
+1.380969e-01 | +1.076409e-01
-1.947095e-01 | +1.407025e-01
+1.578688e-01 | -1.047700e-01
-4.077647e-02 | -1.746312e-02
-8.663410e-02 | -7.840688e-02
+1.692256e-01 | -1.358297e-01
-1.659536e-01 | +1.266479e-01
+8.040005e-02 | -5.536378e-02
+4.724672e-02 | +4.306823e-02
-1.514687e-01 | -1.203816e-01
+1.860680e-01 | -1.386653e-01
-1.315311e-01 | -8.895393e-02
+1.667760e-02 | -4.376357e-03
+1.023139e-01 | +9.556068e-02
-1.687686e-01 | +1.398864e-01
+1.473672e-01 | +1.156183e-01
-5.306136e-02 | -3.465625e-02
-6.304733e-02 | +6.329963e-02
+1.446660e-01 | -1.302163e-01
-1.574217e-01 | -1.332808e-01
+9.773558e-02 | +7.099058e-02
+1.067438e-02 | -2.611019e-02
-1.071743e-01 | +1.104077e-01
