Numerical Analysis Of A Buckling Beam

Program parameters:
  n       = 100
  N_max   = 100000
  epsilon = 1.000000e-06

Jacobi eigenpair algorithm completed:
  Number of iterations = 12830
  Max. Abs. off-diag.  = 9.97463e-07
  time spent           = 0.802571 s

Eigenvalues:
     Exact    |     Jacobi    |    Armadillo
-2.927327e+00 | -2.927327e+00 | -2.927327e+00
-2.871769e+00 | -2.871769e+00 | -2.871769e+00
-2.815367e+00 | -2.815367e+00 | -2.815367e+00
-2.758177e+00 | -2.758177e+00 | -2.758177e+00
-2.700253e+00 | -2.700253e+00 | -2.700253e+00
-2.641652e+00 | -2.641652e+00 | -2.641652e+00
-2.582429e+00 | -2.582429e+00 | -2.582429e+00
-2.522644e+00 | -2.522644e+00 | -2.522644e+00
-2.462353e+00 | -2.462353e+00 | -2.462353e+00
-2.401614e+00 | -2.401614e+00 | -2.401614e+00
-2.340487e+00 | -2.340487e+00 | -2.340487e+00
-2.279031e+00 | -2.279031e+00 | -2.279031e+00
-2.217304e+00 | -2.217304e+00 | -2.217304e+00
-2.155368e+00 | -2.155368e+00 | -2.155368e+00
-2.093281e+00 | -2.093281e+00 | -2.093281e+00
-2.031104e+00 | -2.031104e+00 | -2.031104e+00
-1.968896e+00 | -1.968896e+00 | -1.968896e+00
-1.906719e+00 | -1.906719e+00 | -1.906719e+00
-1.844632e+00 | -1.844632e+00 | -1.844632e+00
-1.782696e+00 | -1.782696e+00 | -1.782696e+00
-1.720969e+00 | -1.720969e+00 | -1.720969e+00
-1.659513e+00 | -1.659513e+00 | -1.659513e+00
-1.598386e+00 | -1.598386e+00 | -1.598386e+00
-1.537647e+00 | -1.537647e+00 | -1.537647e+00
-1.477356e+00 | -1.477356e+00 | -1.477356e+00
-1.417571e+00 | -1.417571e+00 | -1.417571e+00
-1.358348e+00 | -1.358348e+00 | -1.358348e+00
-1.299747e+00 | -1.299747e+00 | -1.299747e+00
-1.241823e+00 | -1.241823e+00 | -1.241823e+00
-1.184633e+00 | -1.184633e+00 | -1.184633e+00
-1.128231e+00 | -1.128231e+00 | -1.128231e+00
-1.072673e+00 | -1.072673e+00 | -1.072673e+00
-1.018012e+00 | -1.018012e+00 | -1.018012e+00
-9.643008e-01 | -9.643008e-01 | -9.643008e-01
-9.115916e-01 | -9.115916e-01 | -9.115916e-01
-8.599355e-01 | -8.599355e-01 | -8.599355e-01
-8.093823e-01 | -8.093823e-01 | -8.093823e-01
-7.599809e-01 | -7.599809e-01 | -7.599809e-01
-7.117792e-01 | -7.117792e-01 | -7.117792e-01
-6.648237e-01 | -6.648237e-01 | -6.648237e-01
-6.191600e-01 | -6.191600e-01 | -6.191600e-01
-5.748321e-01 | -5.748321e-01 | -5.748321e-01
-5.318829e-01 | -5.318829e-01 | -5.318829e-01
-4.903541e-01 | -4.903541e-01 | -4.903541e-01
-4.502858e-01 | -4.502858e-01 | -4.502858e-01
-4.117167e-01 | -4.117167e-01 | -4.117167e-01
-3.746842e-01 | -3.746842e-01 | -3.746842e-01
-3.392240e-01 | -3.392240e-01 | -3.392240e-01
-3.053706e-01 | -3.053706e-01 | -3.053706e-01
-2.731566e-01 | -2.731566e-01 | -2.731566e-01
-2.426132e-01 | -2.426132e-01 | -2.426132e-01
-2.137700e-01 | -2.137700e-01 | -2.137700e-01
-1.866548e-01 | -1.866548e-01 | -1.866548e-01
-1.612939e-01 | -1.612939e-01 | -1.612939e-01
-1.377119e-01 | -1.377119e-01 | -1.377119e-01
-1.159315e-01 | -1.159315e-01 | -1.159315e-01
-9.597378e-02 | -9.597378e-02 | -9.597378e-02
-7.785812e-02 | -7.785812e-02 | -7.785812e-02
-6.160200e-02 | -6.160200e-02 | -6.160200e-02
-4.722116e-02 | -4.722116e-02 | -4.722116e-02
-3.472950e-02 | -3.472950e-02 | -3.472950e-02
-2.413912e-02 | -2.413912e-02 | -2.413912e-02
-1.546026e-02 | -1.546026e-02 | -1.546026e-02
-8.701304e-03 | -8.701304e-03 | -8.701304e-03
-3.868806e-03 | -3.868806e-03 | -3.868806e-03
-9.674354e-04 | -9.674355e-04 | -9.674354e-04

Eigenvectors:

eigenvalue = -3.999033e+00:
    Jacobi    |    Armadillo
-4.374302e-03 | -4.376357e-03
+8.744048e-03 | +8.748481e-03
-1.310588e-02 | -1.311214e-02
+1.745448e-02 | -1.746312e-02
-2.178615e-02 | -2.179720e-02
+2.609661e-02 | +2.611019e-02
-3.038184e-02 | +3.039792e-02
+3.463785e-02 | -3.465625e-02
-3.886050e-02 | -3.888104e-02
+4.304557e-02 | +4.306823e-02
-4.718909e-02 | +4.721374e-02
+5.128746e-02 | -5.131358e-02
-5.533656e-02 | -5.536378e-02
+5.933204e-02 | +5.936042e-02
-6.326996e-02 | +6.329963e-02
+6.714716e-02 | -6.717760e-02
-7.095945e-02 | +7.099058e-02
+7.470357e-02 | +7.473488e-02
-7.837553e-02 | -7.840688e-02
+8.197121e-02 | -8.200303e-02
-8.548743e-02 | -8.551985e-02
+8.892109e-02 | +8.895393e-02
-9.226895e-02 | -9.230195e-02
+9.552730e-02 | -9.556068e-02
-9.869321e-02 | -9.872696e-02
+1.017633e-01 | +1.017977e-01
-1.047351e-01 | +1.047700e-01
+1.076059e-01 | -1.076409e-01
-1.103728e-01 | -1.104077e-01
+1.130329e-01 | +1.130677e-01
-1.155836e-01 | +1.156183e-01
+1.180228e-01 | -1.180570e-01
-1.203481e-01 | -1.203816e-01
+1.225571e-01 | +1.225896e-01
-1.246474e-01 | +1.246791e-01
+1.266168e-01 | -1.266479e-01
-1.284636e-01 | +1.284943e-01
+1.301860e-01 | +1.302163e-01
-1.317829e-01 | -1.318123e-01
+1.332524e-01 | -1.332808e-01
-1.345926e-01 | -1.346204e-01
+1.358028e-01 | +1.358297e-01
-1.368815e-01 | +1.369077e-01
+1.378280e-01 | -1.378532e-01
-1.386418e-01 | +1.386653e-01
+1.393215e-01 | +1.393433e-01
-1.398665e-01 | -1.398864e-01
+1.402764e-01 | -1.402943e-01
-1.405509e-01 | -1.405664e-01
+1.406898e-01 | +1.407025e-01
-1.406927e-01 | -1.407025e-01
+1.405596e-01 | -1.405664e-01
-1.402907e-01 | -1.402943e-01
+1.398858e-01 | +1.398864e-01
-1.393458e-01 | +1.393433e-01
+1.386711e-01 | -1.386653e-01
-1.378619e-01 | -1.378532e-01
+1.369194e-01 | +1.369077e-01
-1.358441e-01 | +1.358297e-01
+1.346375e-01 | -1.346204e-01
-1.333008e-01 | +1.332808e-01
+1.318355e-01 | +1.318123e-01
-1.302427e-01 | -1.302163e-01
+1.285236e-01 | -1.284943e-01
-1.266802e-01 | -1.266479e-01
+1.247141e-01 | +1.246791e-01
-1.226277e-01 | -1.225896e-01
+1.204223e-01 | -1.203816e-01
-1.181004e-01 | -1.180570e-01
+1.156634e-01 | +1.156183e-01
-1.131142e-01 | -1.130677e-01
+1.104557e-01 | -1.104077e-01
-1.076899e-01 | -1.076409e-01
+1.048199e-01 | +1.047700e-01
-1.018477e-01 | +1.017977e-01
+9.877679e-02 | -9.872696e-02
-9.561027e-02 | -9.556068e-02
+9.235121e-02 | +9.230195e-02
-8.900247e-02 | +8.895393e-02
+8.556740e-02 | -8.551985e-02
-8.204947e-02 | -8.200303e-02
+7.845201e-02 | +7.840688e-02
-7.477913e-02 | +7.473488e-02
+7.103390e-02 | -7.099058e-02
-6.721946e-02 | -6.717760e-02
+6.333974e-02 | +6.329963e-02
-5.939864e-02 | +5.936042e-02
+5.539965e-02 | -5.536378e-02
-5.134738e-02 | +5.131358e-02
+4.724517e-02 | +4.721374e-02
-4.309650e-02 | -4.306823e-02
+3.890633e-02 | -3.888104e-02
-3.467849e-02 | -3.465625e-02
+3.041723e-02 | +3.039792e-02
-2.612648e-02 | +2.611019e-02
+2.181055e-02 | -2.179720e-02
-1.747366e-02 | -1.746312e-02
+1.311996e-02 | +1.311214e-02
-8.753892e-03 | +8.748481e-03
+4.379116e-03 | -4.376357e-03

eigenvalue = -3.996131e+00:
    Jacobi    |    Armadillo
-8.748326e-03 | +8.748481e-03
+1.746314e-02 | -1.746312e-02
-2.611041e-02 | +2.611019e-02
+3.465667e-02 | +3.465625e-02
-4.306897e-02 | +4.306823e-02
+5.131482e-02 | -5.131358e-02
-5.936249e-02 | -5.936042e-02
+6.718044e-02 | +6.717760e-02
-7.473848e-02 | +7.473488e-02
+8.200734e-02 | -8.200303e-02
-8.895903e-02 | -8.895393e-02
+9.556653e-02 | +9.556068e-02
-1.018042e-01 | +1.017977e-01
+1.076481e-01 | -1.076409e-01
-1.130756e-01 | -1.130677e-01
+1.180657e-01 | +1.180570e-01
-1.225990e-01 | -1.225896e-01
+1.266582e-01 | -1.266479e-01
-1.302276e-01 | +1.302163e-01
+1.332933e-01 | +1.332808e-01
-1.358439e-01 | +1.358297e-01
+1.378692e-01 | -1.378532e-01
-1.393611e-01 | +1.393433e-01
+1.403139e-01 | +1.402943e-01
-1.407240e-01 | +1.407025e-01
+1.405895e-01 | -1.405664e-01
-1.399117e-01 | -1.398864e-01
+1.386924e-01 | +1.386653e-01
-1.369366e-01 | +1.369077e-01
+1.346512e-01 | -1.346204e-01
-1.318446e-01 | -1.318123e-01
+1.285277e-01 | +1.284943e-01
-1.247137e-01 | +1.246791e-01
+1.204177e-01 | -1.203816e-01
-1.156562e-01 | -1.156183e-01
+1.104475e-01 | +1.104077e-01
-1.048115e-01 | -1.047700e-01
+9.877003e-02 | -9.872696e-02
-9.234655e-02 | +9.230195e-02
+8.556571e-02 | +8.551985e-02
-7.845422e-02 | +7.840688e-02
+7.103923e-02 | -7.099058e-02
-6.334972e-02 | -6.329963e-02
+5.541518e-02 | +5.536378e-02
-4.726576e-02 | -4.721374e-02
+3.893332e-02 | -3.888104e-02
-3.045047e-02 | +3.039792e-02
+2.184984e-02 | +2.179720e-02
-1.316477e-02 | +1.311214e-02
+4.429340e-03 | -4.376357e-03
+4.323338e-03 | -4.376357e-03
-1.305911e-02 | -1.311214e-02
+2.174423e-02 | -2.179720e-02
-3.034537e-02 | +3.039792e-02
+3.882893e-02 | +3.888104e-02
-4.716231e-02 | -4.721374e-02
+5.531284e-02 | -5.536378e-02
-6.324934e-02 | +6.329963e-02
+7.094104e-02 | +7.099058e-02
-7.835846e-02 | -7.840688e-02
+8.547297e-02 | +8.551985e-02
-9.225682e-02 | +9.230195e-02
+9.868361e-02 | -9.872696e-02
-1.047284e-01 | -1.047700e-01
+1.103681e-01 | -1.104077e-01
-1.155801e-01 | +1.156183e-01
+1.203448e-01 | -1.203816e-01
-1.246441e-01 | -1.246791e-01
+1.284611e-01 | -1.284943e-01
-1.317811e-01 | +1.318123e-01
+1.345909e-01 | -1.346204e-01
-1.368796e-01 | -1.369077e-01
+1.386385e-01 | -1.386653e-01
-1.398613e-01 | +1.398864e-01
+1.405428e-01 | +1.405664e-01
-1.406808e-01 | -1.407025e-01
+1.402745e-01 | -1.402943e-01
-1.393254e-01 | +1.393433e-01
+1.378370e-01 | +1.378532e-01
-1.358148e-01 | -1.358297e-01
+1.332674e-01 | -1.332808e-01
-1.302041e-01 | +1.302163e-01
+1.266372e-01 | +1.266479e-01
-1.225802e-01 | -1.225896e-01
+1.180487e-01 | -1.180570e-01
-1.130601e-01 | +1.130677e-01
+1.076341e-01 | +1.076409e-01
-1.017917e-01 | -1.017977e-01
+9.555534e-02 | +9.556068e-02
-8.894954e-02 | +8.895393e-02
+8.199924e-02 | -8.200303e-02
-7.473175e-02 | -7.473488e-02
+6.717521e-02 | -6.717760e-02
-5.935864e-02 | +5.936042e-02
+5.131225e-02 | +5.131358e-02
-4.306731e-02 | -4.306823e-02
+3.465587e-02 | -3.465625e-02
-2.610990e-02 | +2.611019e-02
+1.746300e-02 | +1.746312e-02
-8.748284e-03 | -8.748481e-03

eigenvalue = -3.991299e+00:
    Jacobi    |    Armadillo
-1.311201e-02 | -1.311214e-02
+2.610998e-02 | +2.611019e-02
-3.888092e-02 | -3.888104e-02
+5.131379e-02 | -5.131358e-02
-6.329981e-02 | -6.329963e-02
+7.473505e-02 | +7.473488e-02
-8.552012e-02 | +8.551985e-02
+9.556145e-02 | -9.556068e-02
-1.047715e-01 | -1.047700e-01
+1.130699e-01 | +1.130677e-01
-1.203846e-01 | +1.203816e-01
+1.266516e-01 | -1.266479e-01
-1.318168e-01 | -1.318123e-01
+1.358349e-01 | +1.358297e-01
-1.386711e-01 | +1.386653e-01
+1.403007e-01 | -1.402943e-01
-1.407095e-01 | +1.407025e-01
+1.398939e-01 | +1.398864e-01
-1.378611e-01 | -1.378532e-01
+1.346288e-01 | -1.346204e-01
-1.302250e-01 | -1.302163e-01
+1.246882e-01 | +1.246791e-01
-1.180662e-01 | -1.180570e-01
+1.104165e-01 | -1.104077e-01
-1.018060e-01 | -1.017977e-01
+9.230937e-02 | +9.230195e-02
-8.200930e-02 | +8.200303e-02
+7.099592e-02 | -7.099058e-02
-5.936533e-02 | -5.936042e-02
+4.721800e-02 | +4.721374e-02
-3.465979e-02 | +3.465625e-02
+2.179985e-02 | -2.179720e-02
-8.750441e-03 | -8.748481e-03
-4.374755e-03 | -4.376357e-03
+1.746208e-02 | -1.746312e-02
-3.039800e-02 | +3.039792e-02
+4.306951e-02 | -4.306823e-02
-5.536575e-02 | -5.536378e-02
+6.718004e-02 | +6.717760e-02
-7.840935e-02 | +7.840688e-02
+8.895645e-02 | +8.895393e-02
-9.872959e-02 | -9.872696e-02
+1.076435e-01 | -1.076409e-01
-1.156208e-01 | +1.156183e-01
+1.225922e-01 | -1.225896e-01
-1.284973e-01 | -1.284943e-01
+1.332844e-01 | +1.332808e-01
-1.369119e-01 | +1.369077e-01
+1.393482e-01 | +1.393433e-01
-1.405721e-01 | -1.405664e-01
+1.405727e-01 | +1.405664e-01
-1.393503e-01 | +1.393433e-01
+1.369155e-01 | +1.369077e-01
-1.332890e-01 | -1.332808e-01
+1.285031e-01 | -1.284943e-01
-1.225995e-01 | +1.225896e-01
+1.156295e-01 | +1.156183e-01
-1.076534e-01 | -1.076409e-01
+9.874071e-02 | -9.872696e-02
-8.896866e-02 | +8.895393e-02
+7.842273e-02 | -7.840688e-02
-6.719480e-02 | -6.717760e-02
+5.538160e-02 | +5.536378e-02
-4.308625e-02 | +4.306823e-02
+3.041588e-02 | +3.039792e-02
-1.748103e-02 | -1.746312e-02
+4.394414e-03 | +4.376357e-03
+8.730114e-03 | -8.748481e-03
-2.177883e-02 | -2.179720e-02
+3.463806e-02 | +3.465625e-02
-4.719550e-02 | -4.721374e-02
+5.934244e-02 | -5.936042e-02
-7.097295e-02 | -7.099058e-02
+8.198600e-02 | +8.200303e-02
-9.228574e-02 | +9.230195e-02
+1.017825e-01 | -1.017977e-01
-1.103931e-01 | -1.104077e-01
+1.180428e-01 | +1.180570e-01
-1.246653e-01 | +1.246791e-01
+1.302028e-01 | -1.302163e-01
-1.346070e-01 | -1.346204e-01
+1.378397e-01 | +1.378532e-01
-1.398732e-01 | +1.398864e-01
+1.406896e-01 | -1.407025e-01
-1.402818e-01 | -1.402943e-01
+1.386531e-01 | +1.386653e-01
-1.358176e-01 | +1.358297e-01
+1.318006e-01 | -1.318123e-01
-1.266367e-01 | +1.266479e-01
+1.203707e-01 | +1.203816e-01
-1.130571e-01 | -1.130677e-01
+1.047600e-01 | -1.047700e-01
-9.555123e-02 | -9.556068e-02
+8.551118e-02 | +8.551985e-02
-7.472737e-02 | +7.473488e-02
+6.329310e-02 | -6.329963e-02
-5.130827e-02 | -5.131358e-02
+3.887709e-02 | +3.888104e-02
-2.610751e-02 | +2.611019e-02
+1.311055e-02 | -1.311214e-02

eigenvalue = -3.984540e+00:
    Jacobi    |    Armadillo
+1.746303e-02 | +1.746312e-02
-3.465638e-02 | -3.465625e-02
+5.131403e-02 | +5.131358e-02
-6.717841e-02 | +6.717760e-02
+8.200412e-02 | +8.200303e-02
-9.556213e-02 | -9.556068e-02
+1.076429e-01 | -1.076409e-01
-1.180588e-01 | +1.180570e-01
+1.266494e-01 | +1.266479e-01
-1.332819e-01 | -1.332808e-01
+1.378540e-01 | -1.378532e-01
-1.402950e-01 | +1.402943e-01
+1.405667e-01 | +1.405664e-01
-1.386654e-01 | -1.386653e-01
+1.346205e-01 | -1.346204e-01
-1.284943e-01 | +1.284943e-01
+1.203815e-01 | -1.203816e-01
-1.104072e-01 | -1.104077e-01
+9.872622e-02 | +9.872696e-02
-8.551888e-02 | +8.551985e-02
+7.098947e-02 | +7.099058e-02
-5.536251e-02 | -5.536378e-02
+3.887959e-02 | +3.888104e-02
-2.179612e-02 | +2.179720e-02
+4.375666e-03 | +4.376357e-03
+1.311229e-02 | +1.311214e-02
-3.039762e-02 | +3.039792e-02
+4.721331e-02 | -4.721374e-02
-6.329886e-02 | -6.329963e-02
+7.840608e-02 | +7.840688e-02
-9.230110e-02 | +9.230195e-02
+1.047692e-01 | -1.047700e-01
-1.156174e-01 | -1.156183e-01
+1.246778e-01 | +1.246791e-01
-1.318109e-01 | +1.318123e-01
+1.369060e-01 | -1.369077e-01
-1.398846e-01 | +1.398864e-01
+1.407006e-01 | +1.407025e-01
-1.393416e-01 | -1.393433e-01
+1.358286e-01 | -1.358297e-01
-1.302156e-01 | -1.302163e-01
+1.225892e-01 | +1.225896e-01
-1.130673e-01 | +1.130677e-01
+1.017976e-01 | -1.017977e-01
-8.895399e-02 | +8.895393e-02
+7.473497e-02 | +7.473488e-02
-5.936045e-02 | -5.936042e-02
+4.306835e-02 | -4.306823e-02
-2.611083e-02 | -2.611019e-02
+8.749264e-03 | +8.748481e-03
+8.747540e-03 | +8.748481e-03
-2.610922e-02 | +2.611019e-02
+4.306725e-02 | +4.306823e-02
-5.935946e-02 | -5.936042e-02
+7.473442e-02 | -7.473488e-02
-8.895394e-02 | +8.895393e-02
+1.017982e-01 | +1.017977e-01
-1.130685e-01 | -1.130677e-01
+1.225906e-01 | -1.225896e-01
-1.302177e-01 | +1.302163e-01
+1.358311e-01 | -1.358297e-01
-1.393446e-01 | -1.393433e-01
+1.407039e-01 | +1.407025e-01
-1.398879e-01 | +1.398864e-01
+1.369095e-01 | +1.369077e-01
-1.318140e-01 | -1.318123e-01
+1.246810e-01 | +1.246791e-01
-1.156202e-01 | +1.156183e-01
+1.047717e-01 | +1.047700e-01
-9.230321e-02 | -9.230195e-02
+7.840736e-02 | +7.840688e-02
-6.329973e-02 | +6.329963e-02
+4.721351e-02 | +4.721374e-02
-3.039757e-02 | -3.039792e-02
+1.311172e-02 | -1.311214e-02
+4.376879e-03 | -4.376357e-03
-2.179759e-02 | -2.179720e-02
+3.888139e-02 | +3.888104e-02
-5.536421e-02 | +5.536378e-02
+7.099111e-02 | -7.099058e-02
-8.552067e-02 | -8.551985e-02
+9.872778e-02 | +9.872696e-02
-1.104084e-01 | +1.104077e-01
+1.203822e-01 | -1.203816e-01
-1.284945e-01 | -1.284943e-01
+1.346203e-01 | +1.346204e-01
-1.386646e-01 | +1.386653e-01
+1.405653e-01 | -1.405664e-01
-1.402931e-01 | +1.402943e-01
+1.378519e-01 | +1.378532e-01
-1.332795e-01 | -1.332808e-01
+1.266468e-01 | -1.266479e-01
-1.180560e-01 | -1.180570e-01
+1.076399e-01 | +1.076409e-01
-9.555945e-02 | +9.556068e-02
+8.200171e-02 | -8.200303e-02
-6.717634e-02 | -6.717760e-02
+5.131232e-02 | +5.131358e-02
-3.465521e-02 | +3.465625e-02
+1.746237e-02 | -1.746312e-02

eigenvalue = -3.975861e+00:
    Jacobi    |    Armadillo
-2.179874e-02 | -2.179720e-02
+4.307095e-02 | +4.306823e-02
-6.330312e-02 | -6.329963e-02
+8.200721e-02 | -8.200303e-02
-9.873181e-02 | -9.872696e-02
+1.130730e-01 | +1.130677e-01
-1.246844e-01 | +1.246791e-01
+1.332859e-01 | -1.332808e-01
-1.386699e-01 | -1.386653e-01
+1.407071e-01 | +1.407025e-01
-1.393477e-01 | +1.393433e-01
+1.346248e-01 | -1.346204e-01
-1.266519e-01 | -1.266479e-01
+1.156217e-01 | +1.156183e-01
-1.018006e-01 | +1.017977e-01
+8.552225e-02 | -8.551985e-02
-6.717919e-02 | +6.717760e-02
+4.721446e-02 | +4.721374e-02
-2.610992e-02 | -2.611019e-02
+4.374880e-03 | -4.376357e-03
+1.746539e-02 | +1.746312e-02
-3.888363e-02 | -3.888104e-02
+5.936328e-02 | +5.936042e-02
-7.840986e-02 | +7.840688e-02
+9.556342e-02 | +9.556068e-02
-1.104098e-01 | -1.104077e-01
+1.225906e-01 | -1.225896e-01
-1.318121e-01 | +1.318123e-01
+1.378519e-01 | +1.378532e-01
-1.405642e-01 | -1.405664e-01
+1.398832e-01 | -1.398864e-01
-1.358254e-01 | +1.358297e-01
+1.284892e-01 | +1.284943e-01
-1.180519e-01 | -1.180570e-01
+1.047647e-01 | -1.047700e-01
-8.894859e-02 | +8.895393e-02
+7.098520e-02 | -7.099058e-02
-5.130831e-02 | -5.131358e-02
+3.039306e-02 | +3.039792e-02
-8.743807e-03 | +8.748481e-03
-1.311694e-02 | -1.311214e-02
+3.466131e-02 | +3.465625e-02
-5.536905e-02 | +5.536378e-02
+7.474010e-02 | -7.473488e-02
-9.230727e-02 | +9.230195e-02
+1.076468e-01 | +1.076409e-01
-1.203874e-01 | -1.203816e-01
+1.302217e-01 | -1.302163e-01
-1.369126e-01 | -1.369077e-01
+1.402986e-01 | +1.402943e-01
-1.402980e-01 | -1.402943e-01
+1.369107e-01 | -1.369077e-01
-1.302184e-01 | -1.302163e-01
+1.203828e-01 | +1.203816e-01
-1.076416e-01 | +1.076409e-01
+9.230265e-02 | -9.230195e-02
-7.473545e-02 | -7.473488e-02
+5.536400e-02 | +5.536378e-02
-3.465657e-02 | +3.465625e-02
+1.311290e-02 | -1.311214e-02
+8.747475e-03 | -8.748481e-03
-3.039687e-02 | -3.039792e-02
+5.131252e-02 | +5.131358e-02
-7.098972e-02 | +7.099058e-02
+8.895295e-02 | +8.895393e-02
-1.047687e-01 | -1.047700e-01
+1.180556e-01 | +1.180570e-01
-1.284927e-01 | +1.284943e-01
+1.358276e-01 | +1.358297e-01
-1.398834e-01 | -1.398864e-01
+1.405624e-01 | +1.405664e-01
-1.378484e-01 | +1.378532e-01
+1.318066e-01 | +1.318123e-01
-1.225833e-01 | -1.225896e-01
+1.104011e-01 | -1.104077e-01
-9.555404e-02 | +9.556068e-02
+7.840031e-02 | +7.840688e-02
-5.935424e-02 | -5.936042e-02
+3.887540e-02 | -3.888104e-02
-1.745819e-02 | +1.746312e-02
-4.380450e-03 | -4.376357e-03
+2.611373e-02 | +2.611019e-02
-4.721687e-02 | +4.721374e-02
+6.718034e-02 | -6.717760e-02
-8.552188e-02 | -8.551985e-02
+1.017990e-01 | +1.017977e-01
-1.156191e-01 | +1.156183e-01
+1.266483e-01 | -1.266479e-01
-1.346198e-01 | +1.346204e-01
+1.393417e-01 | +1.393433e-01
-1.406999e-01 | -1.407025e-01
+1.386618e-01 | -1.386653e-01
-1.332767e-01 | -1.332808e-01
+1.246746e-01 | +1.246791e-01
-1.130626e-01 | +1.130677e-01
+9.872194e-02 | -9.872696e-02
-8.199843e-02 | -8.200303e-02
+6.329587e-02 | +6.329963e-02
-4.306561e-02 | +4.306823e-02
+2.179586e-02 | -2.179720e-02

eigenvalue = -3.965270e+00:
    Jacobi    |    Armadillo
-2.610971e-02 | +2.611019e-02
+5.131282e-02 | -5.131358e-02
-7.473371e-02 | +7.473488e-02
+9.555925e-02 | +9.556068e-02
-1.130660e-01 | +1.130677e-01
+1.266465e-01 | -1.266479e-01
-1.358287e-01 | -1.358297e-01
+1.402932e-01 | +1.402943e-01
-1.398849e-01 | +1.398864e-01
+1.346183e-01 | -1.346204e-01
-1.246762e-01 | -1.246791e-01
+1.104045e-01 | +1.104077e-01
-9.229846e-02 | +9.230195e-02
+7.098670e-02 | -7.099058e-02
-4.720997e-02 | -4.721374e-02
+2.179331e-02 | +2.179720e-02
+4.379762e-03 | +4.376357e-03
-3.040067e-02 | +3.039792e-02
+5.536568e-02 | -5.536378e-02
-7.840766e-02 | -7.840688e-02
+9.872660e-02 | -9.872696e-02
-1.156168e-01 | +1.156183e-01
+1.284922e-01 | -1.284943e-01
-1.369053e-01 | -1.369077e-01
+1.405638e-01 | -1.405664e-01
-1.393406e-01 | +1.393433e-01
+1.332778e-01 | +1.332808e-01
-1.225864e-01 | -1.225896e-01
+1.076374e-01 | -1.076409e-01
-8.894951e-02 | +8.895393e-02
+6.717223e-02 | +6.717760e-02
-4.306215e-02 | -4.306823e-02
+1.745697e-02 | -1.746312e-02
+8.753887e-03 | -8.748481e-03
-3.466061e-02 | -3.465625e-02
+5.936376e-02 | +5.936042e-02
-8.200519e-02 | -8.200303e-02
+1.017990e-01 | -1.017977e-01
-1.180572e-01 | +1.180570e-01
+1.302152e-01 | +1.302163e-01
-1.378512e-01 | +1.378532e-01
+1.406995e-01 | -1.407025e-01
-1.386615e-01 | -1.386653e-01
+1.318081e-01 | +1.318123e-01
-1.203772e-01 | -1.203816e-01
+1.047659e-01 | -1.047700e-01
-8.551581e-02 | +8.551985e-02
+6.329553e-02 | +6.329963e-02
-3.887670e-02 | +3.888104e-02
+1.310788e-02 | -1.311214e-02
+1.311579e-02 | -1.311214e-02
-3.888443e-02 | -3.888104e-02
+6.330243e-02 | -6.329963e-02
-8.552232e-02 | +8.551985e-02
+1.047720e-01 | +1.047700e-01
-1.203828e-01 | -1.203816e-01
